STATEFP	DISTRICT	YEAR	INDICATOR	VALUE	STATE	STATEABBREVIATION
36	25	2016	HIVincidence	8.13	New York	NY
36	23	2016	HIVincidence	1.82	New York	NY
37	5	2010	HIVdiagnoses	70	North Carolina	NC
37	12	2010	HIVdiagnoses	309	North Carolina	NC
37	7	2010	HIVdiagnoses	92	North Carolina	NC
37	4	2010	HIVdiagnoses	260	North Carolina	NC
37	11	2010	HIVdiagnoses	21	North Carolina	NC
37	3	2010	HIVdiagnoses	80	North Carolina	NC
37	13	2010	HIVdiagnoses	158	North Carolina	NC
37	8	2010	HIVdiagnoses	125	North Carolina	NC
37	2	2010	HIVdiagnoses	229	North Carolina	NC
37	1	2010	HIVdiagnoses	203	North Carolina	NC
37	10	2010	HIVdiagnoses	63	North Carolina	NC
37	9	2010	HIVdiagnoses	423	North Carolina	NC
37	6	2010	HIVdiagnoses	161	North Carolina	NC
37	3	2010	HIVincidence	11.93	North Carolina	NC
37	10	2010	HIVincidence	7.47	North Carolina	NC
37	13	2010	HIVincidence	19.49	North Carolina	NC
37	6	2010	HIVincidence	18.5	North Carolina	NC
37	2	2010	HIVincidence	20.14	North Carolina	NC
37	7	2010	HIVincidence	12.9	North Carolina	NC
37	5	2010	HIVincidence	9.65	North Carolina	NC
37	8	2010	HIVincidence	18.16	North Carolina	NC
37	9	2010	HIVincidence	30.88	North Carolina	NC
37	11	2010	HIVincidence	2.94	North Carolina	NC
37	4	2010	HIVincidence	24.63	North Carolina	NC
37	1	2010	HIVincidence	28.25	North Carolina	NC
37	12	2010	HIVincidence	41.88	North Carolina	NC
37	3	2011	HIVdiagnoses	86	North Carolina	NC
37	4	2011	HIVdiagnoses	220	North Carolina	NC
37	6	2011	HIVdiagnoses	175	North Carolina	NC
37	10	2011	HIVdiagnoses	90	North Carolina	NC
37	1	2011	HIVdiagnoses	186	North Carolina	NC
37	11	2011	HIVdiagnoses	28	North Carolina	NC
37	12	2011	HIVdiagnoses	311	North Carolina	NC
37	8	2011	HIVdiagnoses	158	North Carolina	NC
37	13	2011	HIVdiagnoses	165	North Carolina	NC
37	5	2011	HIVdiagnoses	88	North Carolina	NC
37	2	2011	HIVdiagnoses	198	North Carolina	NC
37	9	2011	HIVdiagnoses	456	North Carolina	NC
37	7	2011	HIVdiagnoses	95	North Carolina	NC
37	5	2011	HIVincidence	12.07	North Carolina	NC
37	13	2011	HIVincidence	20.17	North Carolina	NC
37	8	2011	HIVincidence	22.7	North Carolina	NC
37	11	2011	HIVincidence	3.91	North Carolina	NC
37	1	2011	HIVincidence	25.67	North Carolina	NC
37	10	2011	HIVincidence	10.61	North Carolina	NC
37	9	2011	HIVincidence	32.69	North Carolina	NC
37	4	2011	HIVincidence	20.36	North Carolina	NC
37	7	2011	HIVincidence	13.12	North Carolina	NC
37	6	2011	HIVincidence	19.92	North Carolina	NC
37	2	2011	HIVincidence	17.02	North Carolina	NC
37	12	2011	HIVincidence	41.14	North Carolina	NC
37	3	2011	HIVincidence	12.8	North Carolina	NC
37	1	2012	HIVdiagnoses	185	North Carolina	NC
37	5	2012	HIVdiagnoses	73	North Carolina	NC
37	10	2012	HIVdiagnoses	88	North Carolina	NC
37	6	2012	HIVdiagnoses	117	North Carolina	NC
37	11	2012	HIVdiagnoses	31	North Carolina	NC
37	12	2012	HIVdiagnoses	251	North Carolina	NC
37	8	2012	HIVdiagnoses	111	North Carolina	NC
37	7	2012	HIVdiagnoses	79	North Carolina	NC
37	4	2012	HIVdiagnoses	213	North Carolina	NC
37	9	2012	HIVdiagnoses	354	North Carolina	NC
37	3	2012	HIVdiagnoses	65	North Carolina	NC
37	2	2012	HIVdiagnoses	190	North Carolina	NC
37	13	2012	HIVdiagnoses	131	North Carolina	NC
37	6	2012	HIVincidence	13.2	North Carolina	NC
37	9	2012	HIVincidence	24.94	North Carolina	NC
37	8	2012	HIVincidence	15.83	North Carolina	NC
37	5	2012	HIVincidence	9.96	North Carolina	NC
37	3	2012	HIVincidence	9.56	North Carolina	NC
37	4	2012	HIVincidence	19.2	North Carolina	NC
37	12	2012	HIVincidence	32.34	North Carolina	NC
37	1	2012	HIVincidence	25.34	North Carolina	NC
37	10	2012	HIVincidence	10.28	North Carolina	NC
37	2	2012	HIVincidence	15.96	North Carolina	NC
37	11	2012	HIVincidence	4.31	North Carolina	NC
37	7	2012	HIVincidence	10.79	North Carolina	NC
37	13	2012	HIVincidence	15.85	North Carolina	NC
37	2	2013	HIVdiagnoses	207	North Carolina	NC
37	3	2013	HIVdiagnoses	97	North Carolina	NC
37	4	2013	HIVdiagnoses	246	North Carolina	NC
37	10	2013	HIVdiagnoses	70	North Carolina	NC
37	6	2013	HIVdiagnoses	141	North Carolina	NC
37	9	2013	HIVdiagnoses	357	North Carolina	NC
37	12	2013	HIVdiagnoses	237	North Carolina	NC
37	7	2013	HIVdiagnoses	68	North Carolina	NC
37	8	2013	HIVdiagnoses	101	North Carolina	NC
37	1	2013	HIVdiagnoses	166	North Carolina	NC
37	5	2013	HIVdiagnoses	79	North Carolina	NC
37	11	2013	HIVdiagnoses	20	North Carolina	NC
37	13	2013	HIVdiagnoses	139	North Carolina	NC
37	11	2013	HIVincidence	2.76	North Carolina	NC
37	2	2013	HIVincidence	17.02	North Carolina	NC
37	13	2013	HIVincidence	16.63	North Carolina	NC
37	6	2013	HIVincidence	15.77	North Carolina	NC
37	8	2013	HIVincidence	14.21	North Carolina	NC
37	1	2013	HIVincidence	22.56	North Carolina	NC
37	10	2013	HIVincidence	8.11	North Carolina	NC
37	4	2013	HIVincidence	21.66	North Carolina	NC
37	12	2013	HIVincidence	29.76	North Carolina	NC
37	9	2013	HIVincidence	24.67	North Carolina	NC
37	5	2013	HIVincidence	10.72	North Carolina	NC
37	3	2013	HIVincidence	14.2	North Carolina	NC
37	7	2013	HIVincidence	9.15	North Carolina	NC
37	6	2014	HIVdiagnoses	129	North Carolina	NC
37	10	2014	HIVdiagnoses	42	North Carolina	NC
37	11	2014	HIVdiagnoses	21	North Carolina	NC
37	7	2014	HIVdiagnoses	68	North Carolina	NC
37	5	2014	HIVdiagnoses	67	North Carolina	NC
37	9	2014	HIVdiagnoses	427	North Carolina	NC
37	2	2014	HIVdiagnoses	208	North Carolina	NC
37	8	2014	HIVdiagnoses	137	North Carolina	NC
37	13	2014	HIVdiagnoses	121	North Carolina	NC
37	1	2014	HIVdiagnoses	178	North Carolina	NC
37	12	2014	HIVdiagnoses	306	North Carolina	NC
37	4	2014	HIVdiagnoses	230	North Carolina	NC
37	3	2014	HIVdiagnoses	93	North Carolina	NC
37	5	2014	HIVincidence	9.03	North Carolina	NC
37	10	2014	HIVincidence	4.82	North Carolina	NC
37	13	2014	HIVincidence	14.33	North Carolina	NC
37	2	2014	HIVincidence	16.73	North Carolina	NC
37	1	2014	HIVincidence	24.01	North Carolina	NC
37	9	2014	HIVincidence	29.03	North Carolina	NC
37	7	2014	HIVincidence	9.02	North Carolina	NC
37	8	2014	HIVincidence	19.09	North Carolina	NC
37	3	2014	HIVincidence	13.59	North Carolina	NC
37	11	2014	HIVincidence	2.87	North Carolina	NC
37	4	2014	HIVincidence	19.75	North Carolina	NC
37	12	2014	HIVincidence	37.56	North Carolina	NC
37	6	2014	HIVincidence	14.28	North Carolina	NC
37	5	2015	HIVdiagnoses	66	North Carolina	NC
37	1	2015	HIVdiagnoses	131	North Carolina	NC
37	11	2015	HIVdiagnoses	37	North Carolina	NC
37	9	2015	HIVdiagnoses	430	North Carolina	NC
37	12	2015	HIVdiagnoses	284	North Carolina	NC
37	6	2015	HIVdiagnoses	153	North Carolina	NC
37	13	2015	HIVdiagnoses	153	North Carolina	NC
37	2	2015	HIVdiagnoses	187	North Carolina	NC
37	10	2015	HIVdiagnoses	84	North Carolina	NC
37	7	2015	HIVdiagnoses	84	North Carolina	NC
37	3	2015	HIVdiagnoses	76	North Carolina	NC
37	4	2015	HIVdiagnoses	205	North Carolina	NC
37	8	2015	HIVdiagnoses	124	North Carolina	NC
37	12	2015	HIVincidence	34.0	North Carolina	NC
37	1	2015	HIVincidence	17.54	North Carolina	NC
37	8	2015	HIVincidence	17.1	North Carolina	NC
37	3	2015	HIVincidence	11.04	North Carolina	NC
37	6	2015	HIVincidence	16.75	North Carolina	NC
37	10	2015	HIVincidence	9.53	North Carolina	NC
37	5	2015	HIVincidence	8.84	North Carolina	NC
37	7	2015	HIVincidence	10.96	North Carolina	NC
37	11	2015	HIVincidence	5.02	North Carolina	NC
37	9	2015	HIVincidence	28.75	North Carolina	NC
37	13	2015	HIVincidence	17.91	North Carolina	NC
37	4	2015	HIVincidence	17.19	North Carolina	NC
37	2	2015	HIVincidence	14.7	North Carolina	NC
37	11	2016	HIVdiagnoses	40	North Carolina	NC
37	7	2016	HIVdiagnoses	73	North Carolina	NC
37	13	2016	HIVdiagnoses	176	North Carolina	NC
37	2	2016	HIVdiagnoses	214	North Carolina	NC
37	10	2016	HIVdiagnoses	59	North Carolina	NC
37	5	2016	HIVdiagnoses	92	North Carolina	NC
37	9	2016	HIVdiagnoses	383	North Carolina	NC
37	6	2016	HIVdiagnoses	172	North Carolina	NC
37	4	2016	HIVdiagnoses	267	North Carolina	NC
37	1	2016	HIVdiagnoses	146	North Carolina	NC
37	12	2016	HIVdiagnoses	265	North Carolina	NC
37	3	2016	HIVdiagnoses	84	North Carolina	NC
37	8	2016	HIVdiagnoses	117	North Carolina	NC
37	6	2016	HIVincidence	18.67	North Carolina	NC
37	7	2016	HIVincidence	9.36	North Carolina	NC
37	10	2016	HIVincidence	6.61	North Carolina	NC
37	4	2016	HIVincidence	21.86	North Carolina	NC
37	8	2016	HIVincidence	15.94	North Carolina	NC
37	12	2016	HIVincidence	31.01	North Carolina	NC
37	13	2016	HIVincidence	20.41	North Carolina	NC
37	2	2016	HIVincidence	16.42	North Carolina	NC
37	11	2016	HIVincidence	5.36	North Carolina	NC
37	5	2016	HIVincidence	12.24	North Carolina	NC
37	9	2016	HIVincidence	25.21	North Carolina	NC
37	3	2016	HIVincidence	12.17	North Carolina	NC
37	1	2016	HIVincidence	19.41	North Carolina	NC
38	1	2010	HIVdiagnoses	13	North Dakota	ND
38	1	2010	HIVincidence	2.3	North Dakota	ND
38	1	2011	HIVdiagnoses	12	North Dakota	ND
38	1	2011	HIVincidence	2.1	North Dakota	ND
38	1	2012	HIVdiagnoses	11	North Dakota	ND
38	1	2012	HIVincidence	1.9	North Dakota	ND
38	1	2013	HIVdiagnoses	19	North Dakota	ND
38	1	2013	HIVincidence	3.2	North Dakota	ND
38	1	2014	HIVdiagnoses	21	North Dakota	ND
38	1	2014	HIVincidence	3.4	North Dakota	ND
38	1	2015	HIVdiagnoses	20	North Dakota	ND
38	1	2015	HIVincidence	3.2	North Dakota	ND
38	1	2016	HIVdiagnoses	46	North Dakota	ND
38	1	2016	HIVincidence	7.4	North Dakota	ND
39	6	2010	HIVdiagnoses	31	Ohio	OH
39	7	2010	HIVdiagnoses	53	Ohio	OH
39	11	2010	HIVdiagnoses	198	Ohio	OH
39	2	2010	HIVdiagnoses	154	Ohio	OH
39	10	2010	HIVdiagnoses	86	Ohio	OH
39	9	2010	HIVdiagnoses	220	Ohio	OH
39	1	2010	HIVdiagnoses	160	Ohio	OH
39	13	2010	HIVdiagnoses	60	Ohio	OH
39	14	2010	HIVdiagnoses	204	Ohio	OH
39	16	2010	HIVdiagnoses	226	Ohio	OH
39	3	2010	HIVdiagnoses	261	Ohio	OH
39	15	2010	HIVdiagnoses	287	Ohio	OH
39	5	2010	HIVdiagnoses	28	Ohio	OH
39	12	2010	HIVdiagnoses	276	Ohio	OH
39	8	2010	HIVdiagnoses	24	Ohio	OH
39	4	2010	HIVdiagnoses	28	Ohio	OH
39	4	2010	HIVincidence	3.28	Ohio	OH
39	11	2010	HIVincidence	13.11	Ohio	OH
39	12	2010	HIVincidence	18.73	Ohio	OH
39	7	2010	HIVincidence	4.91	Ohio	OH
39	6	2010	HIVincidence	3.27	Ohio	OH
39	16	2010	HIVincidence	10.32	Ohio	OH
39	14	2010	HIVincidence	9.39	Ohio	OH
39	9	2010	HIVincidence	12.44	Ohio	OH
39	15	2010	HIVincidence	20.47	Ohio	OH
39	3	2010	HIVincidence	27.57	Ohio	OH
39	2	2010	HIVincidence	14.48	Ohio	OH
39	8	2010	HIVincidence	3.97	Ohio	OH
39	5	2010	HIVincidence	3.39	Ohio	OH
39	10	2010	HIVincidence	14.33	Ohio	OH
39	13	2010	HIVincidence	4.72	Ohio	OH
39	1	2010	HIVincidence	19.4	Ohio	OH
39	8	2011	HIVdiagnoses	28	Ohio	OH
39	1	2011	HIVdiagnoses	144	Ohio	OH
39	14	2011	HIVdiagnoses	252	Ohio	OH
39	2	2011	HIVdiagnoses	151	Ohio	OH
39	4	2011	HIVdiagnoses	36	Ohio	OH
39	12	2011	HIVdiagnoses	276	Ohio	OH
39	3	2011	HIVdiagnoses	264	Ohio	OH
39	16	2011	HIVdiagnoses	277	Ohio	OH
39	6	2011	HIVdiagnoses	36	Ohio	OH
39	5	2011	HIVdiagnoses	41	Ohio	OH
39	10	2011	HIVdiagnoses	82	Ohio	OH
39	7	2011	HIVdiagnoses	54	Ohio	OH
39	13	2011	HIVdiagnoses	111	Ohio	OH
39	15	2011	HIVdiagnoses	287	Ohio	OH
39	9	2011	HIVdiagnoses	267	Ohio	OH
39	11	2011	HIVdiagnoses	241	Ohio	OH
39	7	2011	HIVincidence	5.0	Ohio	OH
39	11	2011	HIVincidence	16.01	Ohio	OH
39	4	2011	HIVincidence	4.22	Ohio	OH
39	8	2011	HIVincidence	4.62	Ohio	OH
39	3	2011	HIVincidence	27.56	Ohio	OH
39	5	2011	HIVincidence	4.96	Ohio	OH
39	10	2011	HIVincidence	13.64	Ohio	OH
39	16	2011	HIVincidence	12.67	Ohio	OH
39	1	2011	HIVincidence	17.43	Ohio	OH
39	14	2011	HIVincidence	11.62	Ohio	OH
39	13	2011	HIVincidence	8.73	Ohio	OH
39	9	2011	HIVincidence	15.15	Ohio	OH
39	6	2011	HIVincidence	3.8	Ohio	OH
39	2	2011	HIVincidence	14.21	Ohio	OH
39	15	2011	HIVincidence	20.29	Ohio	OH
39	12	2011	HIVincidence	18.54	Ohio	OH
39	10	2012	HIVdiagnoses	71	Ohio	OH
39	13	2012	HIVdiagnoses	77	Ohio	OH
39	8	2012	HIVdiagnoses	10	Ohio	OH
39	15	2012	HIVdiagnoses	278	Ohio	OH
39	2	2012	HIVdiagnoses	159	Ohio	OH
39	11	2012	HIVdiagnoses	249	Ohio	OH
39	7	2012	HIVdiagnoses	43	Ohio	OH
39	1	2012	HIVdiagnoses	145	Ohio	OH
39	5	2012	HIVdiagnoses	47	Ohio	OH
39	14	2012	HIVdiagnoses	249	Ohio	OH
39	12	2012	HIVdiagnoses	289	Ohio	OH
39	9	2012	HIVdiagnoses	271	Ohio	OH
39	3	2012	HIVdiagnoses	261	Ohio	OH
39	4	2012	HIVdiagnoses	34	Ohio	OH
39	16	2012	HIVdiagnoses	271	Ohio	OH
39	6	2012	HIVdiagnoses	32	Ohio	OH
39	12	2012	HIVincidence	19.19	Ohio	OH
39	1	2012	HIVincidence	17.47	Ohio	OH
39	16	2012	HIVincidence	12.38	Ohio	OH
39	7	2012	HIVincidence	3.97	Ohio	OH
39	2	2012	HIVincidence	14.94	Ohio	OH
39	3	2012	HIVincidence	26.86	Ohio	OH
39	10	2012	HIVincidence	11.79	Ohio	OH
39	13	2012	HIVincidence	6.05	Ohio	OH
39	8	2012	HIVincidence	1.65	Ohio	OH
39	15	2012	HIVincidence	19.45	Ohio	OH
39	11	2012	HIVincidence	16.54	Ohio	OH
39	6	2012	HIVincidence	3.39	Ohio	OH
39	4	2012	HIVincidence	3.98	Ohio	OH
39	5	2012	HIVincidence	5.68	Ohio	OH
39	9	2012	HIVincidence	15.4	Ohio	OH
39	14	2012	HIVincidence	11.48	Ohio	OH
39	16	2013	HIVdiagnoses	295	Ohio	OH
39	3	2013	HIVdiagnoses	233	Ohio	OH
39	5	2013	HIVdiagnoses	36	Ohio	OH
39	12	2013	HIVdiagnoses	246	Ohio	OH
39	7	2013	HIVdiagnoses	41	Ohio	OH
39	15	2013	HIVdiagnoses	240	Ohio	OH
39	13	2013	HIVdiagnoses	84	Ohio	OH
39	2	2013	HIVdiagnoses	174	Ohio	OH
39	10	2013	HIVdiagnoses	76	Ohio	OH
39	11	2013	HIVdiagnoses	270	Ohio	OH
39	9	2013	HIVdiagnoses	282	Ohio	OH
39	4	2013	HIVdiagnoses	41	Ohio	OH
39	6	2013	HIVdiagnoses	27	Ohio	OH
39	1	2013	HIVdiagnoses	173	Ohio	OH
39	14	2013	HIVdiagnoses	299	Ohio	OH
39	8	2013	HIVdiagnoses	39	Ohio	OH
39	3	2013	HIVincidence	23.64	Ohio	OH
39	8	2013	HIVincidence	6.41	Ohio	OH
39	9	2013	HIVincidence	16.01	Ohio	OH
39	11	2013	HIVincidence	17.92	Ohio	OH
39	6	2013	HIVincidence	2.87	Ohio	OH
39	13	2013	HIVincidence	6.6	Ohio	OH
39	2	2013	HIVincidence	16.32	Ohio	OH
39	1	2013	HIVincidence	20.75	Ohio	OH
39	5	2013	HIVincidence	4.35	Ohio	OH
39	14	2013	HIVincidence	13.78	Ohio	OH
39	4	2013	HIVincidence	4.79	Ohio	OH
39	7	2013	HIVincidence	3.77	Ohio	OH
39	16	2013	HIVincidence	13.45	Ohio	OH
39	10	2013	HIVincidence	12.62	Ohio	OH
39	15	2013	HIVincidence	16.61	Ohio	OH
39	12	2013	HIVincidence	16.14	Ohio	OH
39	16	2014	HIVdiagnoses	278	Ohio	OH
39	15	2014	HIVdiagnoses	227	Ohio	OH
39	1	2014	HIVdiagnoses	159	Ohio	OH
39	6	2014	HIVdiagnoses	21	Ohio	OH
39	13	2014	HIVdiagnoses	98	Ohio	OH
39	5	2014	HIVdiagnoses	44	Ohio	OH
39	7	2014	HIVdiagnoses	35	Ohio	OH
39	2	2014	HIVdiagnoses	164	Ohio	OH
39	4	2014	HIVdiagnoses	19	Ohio	OH
39	11	2014	HIVdiagnoses	247	Ohio	OH
39	14	2014	HIVdiagnoses	268	Ohio	OH
39	10	2014	HIVdiagnoses	65	Ohio	OH
39	9	2014	HIVdiagnoses	265	Ohio	OH
39	12	2014	HIVdiagnoses	219	Ohio	OH
39	3	2014	HIVdiagnoses	212	Ohio	OH
39	8	2014	HIVdiagnoses	20	Ohio	OH
39	2	2014	HIVincidence	15.33	Ohio	OH
39	3	2014	HIVincidence	21.17	Ohio	OH
39	11	2014	HIVincidence	16.39	Ohio	OH
39	13	2014	HIVincidence	7.69	Ohio	OH
39	6	2014	HIVincidence	2.24	Ohio	OH
39	1	2014	HIVincidence	18.97	Ohio	OH
39	4	2014	HIVincidence	2.22	Ohio	OH
39	14	2014	HIVincidence	12.34	Ohio	OH
39	7	2014	HIVincidence	3.21	Ohio	OH
39	5	2014	HIVincidence	5.33	Ohio	OH
39	8	2014	HIVincidence	3.27	Ohio	OH
39	12	2014	HIVincidence	14.17	Ohio	OH
39	15	2014	HIVincidence	15.51	Ohio	OH
39	9	2014	HIVincidence	15.05	Ohio	OH
39	16	2014	HIVincidence	12.65	Ohio	OH
39	10	2014	HIVincidence	10.8	Ohio	OH
39	4	2015	HIVdiagnoses	31	Ohio	OH
39	5	2015	HIVdiagnoses	28	Ohio	OH
39	9	2015	HIVdiagnoses	246	Ohio	OH
39	13	2015	HIVdiagnoses	94	Ohio	OH
39	8	2015	HIVdiagnoses	17	Ohio	OH
39	16	2015	HIVdiagnoses	270	Ohio	OH
39	12	2015	HIVdiagnoses	217	Ohio	OH
39	1	2015	HIVdiagnoses	154	Ohio	OH
39	14	2015	HIVdiagnoses	270	Ohio	OH
39	3	2015	HIVdiagnoses	202	Ohio	OH
39	2	2015	HIVdiagnoses	145	Ohio	OH
39	7	2015	HIVdiagnoses	52	Ohio	OH
39	11	2015	HIVdiagnoses	245	Ohio	OH
39	15	2015	HIVdiagnoses	220	Ohio	OH
39	10	2015	HIVdiagnoses	66	Ohio	OH
39	6	2015	HIVdiagnoses	22	Ohio	OH
39	5	2015	HIVincidence	3.39	Ohio	OH
39	7	2015	HIVincidence	4.75	Ohio	OH
39	2	2015	HIVincidence	13.53	Ohio	OH
39	15	2015	HIVincidence	14.85	Ohio	OH
39	4	2015	HIVincidence	3.61	Ohio	OH
39	16	2015	HIVincidence	12.29	Ohio	OH
39	3	2015	HIVincidence	19.89	Ohio	OH
39	9	2015	HIVincidence	13.99	Ohio	OH
39	11	2015	HIVincidence	16.29	Ohio	OH
39	8	2015	HIVincidence	2.77	Ohio	OH
39	10	2015	HIVincidence	10.97	Ohio	OH
39	13	2015	HIVincidence	7.38	Ohio	OH
39	6	2015	HIVincidence	2.35	Ohio	OH
39	12	2015	HIVincidence	13.87	Ohio	OH
39	14	2015	HIVincidence	12.45	Ohio	OH
39	1	2015	HIVincidence	18.28	Ohio	OH
39	10	2016	HIVdiagnoses	61	Ohio	OH
39	1	2016	HIVdiagnoses	139	Ohio	OH
39	12	2016	HIVdiagnoses	210	Ohio	OH
39	11	2016	HIVdiagnoses	249	Ohio	OH
39	3	2016	HIVdiagnoses	198	Ohio	OH
39	9	2016	HIVdiagnoses	248	Ohio	OH
39	14	2016	HIVdiagnoses	286	Ohio	OH
39	7	2016	HIVdiagnoses	55	Ohio	OH
39	5	2016	HIVdiagnoses	43	Ohio	OH
39	13	2016	HIVdiagnoses	121	Ohio	OH
39	16	2016	HIVdiagnoses	293	Ohio	OH
39	2	2016	HIVdiagnoses	150	Ohio	OH
39	6	2016	HIVdiagnoses	25	Ohio	OH
39	4	2016	HIVdiagnoses	25	Ohio	OH
39	15	2016	HIVdiagnoses	219	Ohio	OH
39	8	2016	HIVdiagnoses	37	Ohio	OH
39	15	2016	HIVincidence	14.65	Ohio	OH
39	10	2016	HIVincidence	10.12	Ohio	OH
39	1	2016	HIVincidence	16.42	Ohio	OH
39	16	2016	HIVincidence	13.36	Ohio	OH
39	4	2016	HIVincidence	2.91	Ohio	OH
39	8	2016	HIVincidence	6.01	Ohio	OH
39	6	2016	HIVincidence	2.68	Ohio	OH
39	7	2016	HIVincidence	5.02	Ohio	OH
39	13	2016	HIVincidence	9.53	Ohio	OH
39	9	2016	HIVincidence	14.13	Ohio	OH
39	3	2016	HIVincidence	19.27	Ohio	OH
39	12	2016	HIVincidence	13.29	Ohio	OH
39	2	2016	HIVincidence	13.97	Ohio	OH
39	14	2016	HIVincidence	13.22	Ohio	OH
39	5	2016	HIVincidence	5.21	Ohio	OH
39	11	2016	HIVincidence	16.6	Ohio	OH
40	3	2010	HIVdiagnoses	6	Oklahoma	OK
40	4	2010	HIVdiagnoses	152	Oklahoma	OK
40	5	2010	HIVdiagnoses	109	Oklahoma	OK
40	2	2010	HIVdiagnoses	NULL	Oklahoma	OK
40	1	2010	HIVdiagnoses	72	Oklahoma	OK
40	1	2010	HIVincidence	10.14	Oklahoma	OK
40	3	2010	HIVincidence	0.96	Oklahoma	OK
40	5	2010	HIVincidence	16.71	Oklahoma	OK
40	4	2010	HIVincidence	12.55	Oklahoma	OK
40	2	2010	HIVincidence	0	Oklahoma	OK
40	5	2011	HIVdiagnoses	128	Oklahoma	OK
40	4	2011	HIVdiagnoses	151	Oklahoma	OK
40	1	2011	HIVdiagnoses	73	Oklahoma	OK
40	2	2011	HIVdiagnoses	6	Oklahoma	OK
40	3	2011	HIVdiagnoses	6	Oklahoma	OK
40	5	2011	HIVincidence	19.45	Oklahoma	OK
40	3	2011	HIVincidence	0.95	Oklahoma	OK
40	1	2011	HIVincidence	10.21	Oklahoma	OK
40	2	2011	HIVincidence	0.96	Oklahoma	OK
40	4	2011	HIVincidence	12.33	Oklahoma	OK
40	2	2012	HIVdiagnoses	8	Oklahoma	OK
40	3	2012	HIVdiagnoses	NULL	Oklahoma	OK
40	1	2012	HIVdiagnoses	98	Oklahoma	OK
40	5	2012	HIVdiagnoses	106	Oklahoma	OK
40	4	2012	HIVdiagnoses	132	Oklahoma	OK
40	2	2012	HIVincidence	1.28	Oklahoma	OK
40	3	2012	HIVincidence	0	Oklahoma	OK
40	4	2012	HIVincidence	10.62	Oklahoma	OK
40	5	2012	HIVincidence	15.86	Oklahoma	OK
40	1	2012	HIVincidence	13.57	Oklahoma	OK
40	2	2013	HIVdiagnoses	10	Oklahoma	OK
40	4	2013	HIVdiagnoses	167	Oklahoma	OK
40	3	2013	HIVdiagnoses	11	Oklahoma	OK
40	1	2013	HIVdiagnoses	95	Oklahoma	OK
40	5	2013	HIVdiagnoses	132	Oklahoma	OK
40	5	2013	HIVincidence	19.44	Oklahoma	OK
40	4	2013	HIVincidence	13.25	Oklahoma	OK
40	1	2013	HIVincidence	13.0	Oklahoma	OK
40	2	2013	HIVincidence	1.6	Oklahoma	OK
40	3	2013	HIVincidence	1.71	Oklahoma	OK
40	5	2014	HIVdiagnoses	111	Oklahoma	OK
40	4	2014	HIVdiagnoses	146	Oklahoma	OK
40	3	2014	HIVdiagnoses	16	Oklahoma	OK
40	1	2014	HIVdiagnoses	88	Oklahoma	OK
40	2	2014	HIVdiagnoses	5	Oklahoma	OK
40	2	2014	HIVincidence	0.8	Oklahoma	OK
40	3	2014	HIVincidence	2.46	Oklahoma	OK
40	5	2014	HIVincidence	16.14	Oklahoma	OK
40	1	2014	HIVincidence	11.93	Oklahoma	OK
40	4	2014	HIVincidence	11.47	Oklahoma	OK
40	4	2015	HIVdiagnoses	162	Oklahoma	OK
40	1	2015	HIVdiagnoses	84	Oklahoma	OK
40	3	2015	HIVdiagnoses	6	Oklahoma	OK
40	5	2015	HIVdiagnoses	124	Oklahoma	OK
40	2	2015	HIVdiagnoses	NULL	Oklahoma	OK
40	3	2015	HIVincidence	0.92	Oklahoma	OK
40	1	2015	HIVincidence	11.24	Oklahoma	OK
40	5	2015	HIVincidence	17.84	Oklahoma	OK
40	4	2015	HIVincidence	12.57	Oklahoma	OK
40	2	2015	HIVincidence	0	Oklahoma	OK
40	5	2016	HIVdiagnoses	111	Oklahoma	OK
40	2	2016	HIVdiagnoses	5	Oklahoma	OK
40	1	2016	HIVdiagnoses	64	Oklahoma	OK
40	4	2016	HIVdiagnoses	156	Oklahoma	OK
40	3	2016	HIVdiagnoses	9	Oklahoma	OK
40	3	2016	HIVincidence	1.37	Oklahoma	OK
40	5	2016	HIVincidence	15.84	Oklahoma	OK
40	2	2016	HIVincidence	0.8	Oklahoma	OK
40	1	2016	HIVincidence	8.5	Oklahoma	OK
40	4	2016	HIVincidence	12.0	Oklahoma	OK
41	5	2010	HIVdiagnoses	165	Oregon	OR
41	3	2010	HIVdiagnoses	140	Oregon	OR
41	2	2010	HIVdiagnoses	7	Oregon	OR
41	1	2010	HIVdiagnoses	146	Oregon	OR
41	4	2010	HIVdiagnoses	13	Oregon	OR
41	2	2010	HIVincidence	1.06	Oregon	OR
41	3	2010	HIVincidence	15.09	Oregon	OR
41	5	2010	HIVincidence	11.99	Oregon	OR
41	1	2010	HIVincidence	12.22	Oregon	OR
41	4	2010	HIVincidence	1.85	Oregon	OR
41	2	2011	HIVdiagnoses	11	Oregon	OR
41	1	2011	HIVdiagnoses	150	Oregon	OR
41	3	2011	HIVdiagnoses	139	Oregon	OR
41	4	2011	HIVdiagnoses	20	Oregon	OR
41	5	2011	HIVdiagnoses	152	Oregon	OR
41	3	2011	HIVincidence	14.77	Oregon	OR
41	5	2011	HIVincidence	10.92	Oregon	OR
41	1	2011	HIVincidence	12.36	Oregon	OR
41	4	2011	HIVincidence	2.83	Oregon	OR
41	2	2011	HIVincidence	1.66	Oregon	OR
41	2	2012	HIVdiagnoses	17	Oregon	OR
41	4	2012	HIVdiagnoses	8	Oregon	OR
