STATEFP	YEAR	INDICATOR	VALUE	STATE	STATEABBREVIATION
50	2008	HIVincidence	3.6	Vermont	VT
50	2008	HIVdiagnoses	19	Vermont	VT
50	2009	HIVincidence	3.4	Vermont	VT
50	2009	HIVdiagnoses	18	Vermont	VT
50	2010	HIVincidence	3.9	Vermont	VT
50	2010	HIVdiagnoses	21	Vermont	VT
50	2011	HIVincidence	2.2	Vermont	VT
50	2011	HIVdiagnoses	12	Vermont	VT
50	2012	HIVincidence	2.8	Vermont	VT
50	2012	HIVdiagnoses	15	Vermont	VT
50	2013	HIVincidence	2.2	Vermont	VT
50	2013	HIVdiagnoses	12	Vermont	VT
50	2014	HIVincidence	3.5	Vermont	VT
50	2014	HIVdiagnoses	19	Vermont	VT
50	2015	HIVincidence	2.4	Vermont	VT
50	2015	HIVdiagnoses	13	Vermont	VT
50	2016	HIVincidence	1.5	Vermont	VT
50	2016	HIVdiagnoses	8	Vermont	VT
51	2008	HIVincidence	16.7	Virginia	VA
51	2008	HIVdiagnoses	1079	Virginia	VA
51	2009	HIVincidence	15.4	Virginia	VA
51	2009	HIVdiagnoses	1006	Virginia	VA
51	2010	HIVincidence	15.1	Virginia	VA
51	2010	HIVdiagnoses	1010	Virginia	VA
51	2011	HIVincidence	13.5	Virginia	VA
51	2011	HIVdiagnoses	915	Virginia	VA
51	2012	HIVincidence	13.7	Virginia	VA
51	2012	HIVdiagnoses	935	Virginia	VA
51	2013	HIVincidence	13.9	Virginia	VA
51	2013	HIVdiagnoses	963	Virginia	VA
51	2014	HIVincidence	13	Virginia	VA
51	2014	HIVdiagnoses	910	Virginia	VA
51	2015	HIVincidence	13.7	Virginia	VA
51	2015	HIVdiagnoses	962	Virginia	VA
51	2016	HIVincidence	12.6	Virginia	VA
51	2016	HIVdiagnoses	893	Virginia	VA
53	2008	HIVincidence	9.7	Washington	WA
53	2008	HIVdiagnoses	527	Washington	WA
53	2009	HIVincidence	9.6	Washington	WA
53	2009	HIVdiagnoses	531	Washington	WA
53	2010	HIVincidence	9.6	Washington	WA
53	2010	HIVdiagnoses	540	Washington	WA
53	2011	HIVincidence	8.5	Washington	WA
53	2011	HIVdiagnoses	483	Washington	WA
53	2012	HIVincidence	8.6	Washington	WA
53	2012	HIVdiagnoses	495	Washington	WA
53	2013	HIVincidence	7.6	Washington	WA
53	2013	HIVdiagnoses	443	Washington	WA
53	2014	HIVincidence	7.4	Washington	WA
53	2014	HIVdiagnoses	437	Washington	WA
53	2015	HIVincidence	7.5	Washington	WA
53	2015	HIVdiagnoses	450	Washington	WA
53	2016	HIVincidence	7.1	Washington	WA
53	2016	HIVdiagnoses	432	Washington	WA
54	2008	HIVincidence	5.4	West Virginia	WV
54	2008	HIVdiagnoses	83	West Virginia	WV
54	2009	HIVincidence	5.3	West Virginia	WV
54	2009	HIVdiagnoses	82	West Virginia	WV
54	2010	HIVincidence	4.9	West Virginia	WV
54	2010	HIVdiagnoses	77	West Virginia	WV
54	2011	HIVincidence	5.7	West Virginia	WV
54	2011	HIVdiagnoses	90	West Virginia	WV
54	2012	HIVincidence	5.1	West Virginia	WV
54	2012	HIVdiagnoses	80	West Virginia	WV
54	2013	HIVincidence	4.7	West Virginia	WV
54	2013	HIVdiagnoses	74	West Virginia	WV
54	2014	HIVincidence	5.6	West Virginia	WV
54	2014	HIVdiagnoses	89	West Virginia	WV
54	2015	HIVincidence	4.6	West Virginia	WV
54	2015	HIVdiagnoses	72	West Virginia	WV
54	2016	HIVincidence	4.2	West Virginia	WV
54	2016	HIVdiagnoses	66	West Virginia	WV
55	2008	HIVincidence	5.1	Wisconsin	WI
55	2008	HIVdiagnoses	238	Wisconsin	WI
55	2009	HIVincidence	5.9	Wisconsin	WI
55	2009	HIVdiagnoses	278	Wisconsin	WI
55	2010	HIVincidence	5.3	Wisconsin	WI
55	2010	HIVdiagnoses	251	Wisconsin	WI
55	2011	HIVincidence	5.2	Wisconsin	WI
55	2011	HIVdiagnoses	246	Wisconsin	WI
55	2012	HIVincidence	4.5	Wisconsin	WI
55	2012	HIVdiagnoses	217	Wisconsin	WI
55	2013	HIVincidence	5.1	Wisconsin	WI
55	2013	HIVdiagnoses	243	Wisconsin	WI
55	2014	HIVincidence	4.4	Wisconsin	WI
55	2014	HIVdiagnoses	214	Wisconsin	WI
55	2015	HIVincidence	4.6	Wisconsin	WI
55	2015	HIVdiagnoses	223	Wisconsin	WI
55	2016	HIVincidence	4.6	Wisconsin	WI
55	2016	HIVdiagnoses	224	Wisconsin	WI
56	2008	HIVincidence	5.2	Wyoming	WY
56	2008	HIVdiagnoses	23	Wyoming	WY
56	2009	HIVincidence	4.5	Wyoming	WY
56	2009	HIVdiagnoses	20	Wyoming	WY
56	2010	HIVincidence	4.1	Wyoming	WY
56	2010	HIVdiagnoses	19	Wyoming	WY
56	2011	HIVincidence	3.2	Wyoming	WY
56	2011	HIVdiagnoses	15	Wyoming	WY
56	2012	HIVincidence	1.5	Wyoming	WY
56	2012	HIVdiagnoses	7	Wyoming	WY
56	2013	HIVincidence	3.3	Wyoming	WY
56	2013	HIVdiagnoses	16	Wyoming	WY
56	2014	HIVincidence	2.1	Wyoming	WY
56	2014	HIVdiagnoses	10	Wyoming	WY
56	2015	HIVincidence	3.5	Wyoming	WY
56	2015	HIVdiagnoses	17	Wyoming	WY
56	2016	HIVincidence	4.1	Wyoming	WY
56	2016	HIVdiagnoses	20	Wyoming	WY
72	2008	HIVincidence	29.1	Puerto Rico	PR
72	2008	HIVdiagnoses	953	Puerto Rico	PR
72	2009	HIVincidence	25.6	Puerto Rico	PR
72	2009	HIVdiagnoses	845	Puerto Rico	PR
72	2010	HIVincidence	25.6	Puerto Rico	PR
72	2010	HIVdiagnoses	795	Puerto Rico	PR
72	2011	HIVincidence	24.2	Puerto Rico	PR
72	2011	HIVdiagnoses	745	Puerto Rico	PR
72	2012	HIVincidence	24.2	Puerto Rico	PR
72	2012	HIVdiagnoses	740	Puerto Rico	PR
72	2013	HIVincidence	21.2	Puerto Rico	PR
72	2013	HIVdiagnoses	644	Puerto Rico	PR
72	2014	HIVincidence	20.7	Puerto Rico	PR
72	2014	HIVdiagnoses	624	Puerto Rico	PR
72	2015	HIVincidence	18.3	Puerto Rico	PR
72	2015	HIVdiagnoses	544	Puerto Rico	PR
72	2016	HIVincidence	17.8	Puerto Rico	PR
72	2016	HIVdiagnoses	523	Puerto Rico	PR
00	2010	Population	309348193	United States	US
01	2010	Population	4785492	Alabama	AL
02	2010	Population	714031	Alaska	AK
04	2010	Population	6408312	Arizona	AZ
05	2010	Population	2921995	Arkansas	AR
06	2010	Population	37332685	California	CA
08	2010	Population	5048644	Colorado	CO
09	2010	Population	3579899	Connecticut	CT
10	2010	Population	899816	Delaware	DE
11	2010	Population	605183	District of Columbia	DC
12	2010	Population	18849098	Florida	FL
13	2010	Population	9713521	Georgia	GA
15	2010	Population	1363945	Hawaii	HI
16	2010	Population	1571010	Idaho	ID
17	2010	Population	12841578	Illinois	IL
18	2010	Population	6490528	Indiana	IN
19	2010	Population	3050738	Iowa	IA
20	2010	Population	2858850	Kansas	KS
21	2010	Population	4348662	Kentucky	KY
22	2010	Population	4544996	Louisiana	LA
23	2010	Population	1327730	Maine	ME
24	2010	Population	5788584	Maryland	MD
25	2010	Population	6565524	Massachusetts	MA
26	2010	Population	9877495	Michigan	MI
27	2010	Population	5311147	Minnesota	MN
28	2010	Population	2970322	Mississippi	MS
29	2010	Population	5996118	Missouri	MO
30	2010	Population	990641	Montana	MT
31	2010	Population	1830051	Nebraska	NE
32	2010	Population	2703284	Nevada	NV
33	2010	Population	1316872	New Hampshire	NH
34	2010	Population	8803729	New Jersey	NJ
35	2010	Population	2064756	New Mexico	NM
36	2010	Population	19402640	New York	NY
37	2010	Population	9558915	North Carolina	NC
38	2010	Population	674526	North Dakota	ND
39	2010	Population	11540983	Ohio	OH
40	2010	Population	3759603	Oklahoma	OK
41	2010	Population	3838048	Oregon	OR
42	2010	Population	12712343	Pennsylvania	PA
44	2010	Population	1053337	Rhode Island	RI
45	2010	Population	4635943	South Carolina	SC
46	2010	Population	816325	South Dakota	SD
47	2010	Population	6356671	Tennessee	TN
48	2010	Population	25244310	Texas	TX
49	2010	Population	2775326	Utah	UT
50	2010	Population	625982	Vermont	VT
51	2010	Population	8025773	Virginia	VA
53	2010	Population	6743226	Washington	WA
54	2010	Population	1854230	West Virginia	WV
55	2010	Population	5690263	Wisconsin	WI
56	2010	Population	564513	Wyoming	WY
72	2010	Population	3721525	Puerto Rico	PR
01	2010	HCVcases	52400	Alabama	AL
01	2010	HCVprevalence	1440	Alabama	AL
02	2010	HCVcases	11400	Alaska	AK
02	2010	HCVprevalence	2190	Alaska	AK
04	2010	HCVcases	42600	Arizona	AZ
04	2010	HCVprevalence	1890	Arizona	AZ
05	2010	HCVcases	37500	Arkansas	AR
05	2010	HCVprevalence	1700	Arkansas	AR
06	2010	HCVcases	629600	California	CA
06	2010	HCVprevalence	2250	California	CA
08	2010	HCVcases	66100	Colorado	CO
08	2010	HCVprevalence	1740	Colorado	CO
09	2010	HCVcases	36800	Connecticut	CT
09	2010	HCVprevalence	1330	Connecticut	CT
10	2010	HCVcases	13600	Delaware	DE
10	2010	HCVprevalence	1970	Delaware	DE
11	2010	HCVcases	16400	District of Columbia	DC
11	2010	HCVprevalence	3270	District of Columbia	DC
12	2010	HCVcases	245600	Florida	FL
12	2010	HCVprevalence	1660	Florida	FL
13	2010	HCVcases	84500	Georgia	GA
13	2010	HCVprevalence	1170	Georgia	GA
15	2010	HCVcases	15700	Hawaii	HI
15	2010	HCVprevalence	1480	Hawaii	HI
16	2010	HCVcases	16400	Idaho	ID
16	2010	HCVprevalence	1440	Idaho	ID
17	2010	HCVcases	68400	Illinois	IL
17	2010	HCVprevalence	710	Illinois	IL
18	2010	HCVcases	59100	Indiana	IN
18	2010	HCVprevalence	1210	Indiana	IN
19	2010	HCVcases	24600	Iowa	IA
19	2010	HCVprevalence	1060	Iowa	IA
20	2010	HCVcases	29900	Kansas	KS
20	2010	HCVprevalence	1410	Kansas	KS
21	2010	HCVcases	54200	Kentucky	KY
21	2010	HCVprevalence	1630	Kentucky	KY
22	2010	HCVcases	76200	Louisiana	LA
22	2010	HCVprevalence	2230	Louisiana	LA
23	2010	HCVcases	11200	Maine	ME
23	2010	HCVprevalence	1060	Maine	ME
24	2010	HCVcases	82000	Maryland	MD
24	2010	HCVprevalence	1860	Maryland	MD
25	2010	HCVcases	74100	Massachusetts	MA
25	2010	HCVprevalence	1440	Massachusetts	MA
26	2010	HCVcases	101200	Michigan	MI
26	2010	HCVprevalence	1340	Michigan	MI
27	2010	HCVcases	41500	Minnesota	MN
27	2010	HCVprevalence	1030	Minnesota	MN
28	2010	HCVcases	35200	Mississippi	MS
28	2010	HCVprevalence	1590	Mississippi	MS
29	2010	HCVcases	76900	Missouri	MO
29	2010	HCVprevalence	1690	Missouri	MO
30	2010	HCVcases	14900	Montana	MT
30	2010	HCVprevalence	1940	Montana	MT
31	2010	HCVcases	16100	Nebraska	NE
31	2010	HCVprevalence	1180	Nebraska	NE
32	2010	HCVcases	36500	Nevada	NV
32	2010	HCVprevalence	1800	Nevada	NV
33	2010	HCVcases	11000	New Hampshire	NH
33	2010	HCVprevalence	1070	New Hampshire	NH
34	2010	HCVcases	90700	New Jersey	NJ
34	2010	HCVprevalence	1350	New Jersey	NJ
35	2010	HCVcases	42600	New Mexico	NM
35	2010	HCVprevalence	2760	New Mexico	NM
36	2010	HCVcases	223700	New York	NY
36	2010	HCVprevalence	1490	New York	NY
37	2010	HCVcases	117300	North Carolina	NC
37	2010	HCVprevalence	1620	North Carolina	NC
38	2010	HCVcases	4400	North Dakota	ND
38	2010	HCVprevalence	830	North Dakota	ND
39	2010	HCVcases	119000	Ohio	OH
39	2010	HCVprevalence	1350	Ohio	OH
40	2010	HCVcases	92400	Oklahoma	OK
40	2010	HCVprevalence	3340	Oklahoma	OK
41	2010	HCVcases	90500	Oregon	OR
41	2010	HCVprevalence	3050	Oregon	OR
42	2010	HCVcases	142100	Pennsylvania	PA
42	2010	HCVprevalence	1430	Pennsylvania	PA
44	2010	HCVcases	17500	Rhode Island	RI
44	2010	HCVprevalence	2120	Rhode Island	RI
45	2010	HCVcases	62300	South Carolina	SC
45	2010	HCVprevalence	1760	South Carolina	SC
46	2010	HCVcases	6300	South Dakota	SD
46	2010	HCVprevalence	1030	South Dakota	SD
47	2010	HCVcases	122500	Tennessee	TN
47	2010	HCVprevalence	2530	Tennessee	TN
48	2010	HCVcases	376600	Texas	TX
48	2010	HCVprevalence	2060	Texas	TX
49	2010	HCVcases	17600	Utah	UT
49	2010	HCVprevalence	930	Utah	UT
50	2010	HCVcases	7200	Vermont	VT
50	2010	HCVprevalence	1450	Vermont	VT
51	2010	HCVcases	66700	Virginia	VA
51	2010	HCVprevalence	1090	Virginia	VA
53	2010	HCVcases	118300	Washington	WA
53	2010	HCVprevalence	2300	Washington	WA
54	2010	HCVcases	24400	West Virginia	WV
54	2010	HCVprevalence	1660	West Virginia	WV
55	2010	HCVcases	31100	Wisconsin	WI
55	2010	HCVprevalence	710	Wisconsin	WI
56	2010	HCVcases	7800	Wyoming	WY
56	2010	HCVprevalence	1830	Wyoming	WY
72	2010	HCVcases	NULL	Puerto Rico	PR
72	2010	HCVprevalence	NULL	Puerto Rico	PR
00	2010	HCVcases	3862600	United States	US
00	2010	HCVprevalence	1249	United States	US
00	2010	HCVacute	11815.0	United States	US
00	2010	HCVacuterate	4.17	United States	US
00	2011	HCVacute	17124.8	United States	US
00	2011	HCVacuterate	5.56	United States	US
00	2012	HCVacute	24714.2	United States	US
00	2012	HCVacuterate	8.34	United States	US
00	2013	HCVacute	29718.2	United States	US
00	2013	HCVacuterate	9.73	United States	US
00	2014	HCVacute	30496.6	United States	US
00	2014	HCVacuterate	9.73	United States	US
00	2015	HCVacute	33860.4	United States	US
00	2015	HCVacuterate	11.12	United States	US
01	2010	HCVacute	97.3	Alabama	AL
01	2010	HCVacuterate	1.39	Alabama	AL
01	2011	HCVacute	319.7	Alabama	AL
01	2011	HCVacuterate	6.95	Alabama	AL
01	2012	HCVacute	333.6	Alabama	AL
01	2012	HCVacuterate	6.95	Alabama	AL
01	2013	HCVacute	417.0	Alabama	AL
01	2013	HCVacuterate	8.34	Alabama	AL
01	2014	HCVacute	486.5	Alabama	AL
01	2014	HCVacuterate	9.73	Alabama	AL
01	2015	HCVacute	973.0	Alabama	AL
01	2015	HCVacuterate	19.46	Alabama	AL
02	2010	HCVacute	NULL	Alaska	AK
02	2010	HCVacuterate	NULL	Alaska	AK
02	2011	HCVacute	NULL	Alaska	AK
02	2011	HCVacuterate	NULL	Alaska	AK
02	2012	HCVacute	NULL	Alaska	AK
02	2012	HCVacuterate	NULL	Alaska	AK
02	2013	HCVacute	NULL	Alaska	AK
02	2013	HCVacuterate	NULL	Alaska	AK
02	2014	HCVacute	NULL	Alaska	AK
02	2014	HCVacuterate	NULL	Alaska	AK
02	2015	HCVacute	NULL	Alaska	AK
02	2015	HCVacuterate	NULL	Alaska	AK
04	2010	HCVacute	NULL	Arizona	AZ
04	2010	HCVacuterate	NULL	Arizona	AZ
04	2011	HCVacute	NULL	Arizona	AZ
04	2011	HCVacuterate	NULL	Arizona	AZ
04	2012	HCVacute	NULL	Arizona	AZ
04	2012	HCVacuterate	NULL	Arizona	AZ
04	2013	HCVacute	NULL	Arizona	AZ
04	2013	HCVacuterate	NULL	Arizona	AZ
04	2014	HCVacute	NULL	Arizona	AZ
04	2014	HCVacuterate	NULL	Arizona	AZ
04	2015	HCVacute	NULL	Arizona	AZ
04	2015	HCVacuterate	NULL	Arizona	AZ
05	2010	HCVacute	13.9	Arkansas	AR
05	2010	HCVacuterate	0.0	Arkansas	AR
05	2011	HCVacute	0.0	Arkansas	AR
05	2011	HCVacuterate	0.0	Arkansas	AR
05	2012	HCVacute	69.5	Arkansas	AR
05	2012	HCVacuterate	2.78	Arkansas	AR
05	2013	HCVacute	417.0	Arkansas	AR
05	2013	HCVacuterate	13.9	Arkansas	AR
05	2014	HCVacute	180.7	Arkansas	AR
05	2014	HCVacuterate	5.56	Arkansas	AR
05	2015	HCVacute	27.8	Arkansas	AR
05	2015	HCVacuterate	1.39	Arkansas	AR
06	2010	HCVacute	444.8	California	CA
06	2010	HCVacuterate	1.39	California	CA
06	2011	HCVacute	667.2	California	CA
06	2011	HCVacuterate	1.39	California	CA
06	2012	HCVacute	875.7	California	CA
06	2012	HCVacuterate	2.78	California	CA
06	2013	HCVacute	1000.8	California	CA
06	2013	HCVacuterate	2.78	California	CA
06	2014	HCVacute	1014.7	California	CA
06	2014	HCVacuterate	2.78	California	CA
06	2015	HCVacute	820.1	California	CA
06	2015	HCVacuterate	2.78	California	CA
08	2010	HCVacute	278.0	Colorado	CO
08	2010	HCVacuterate	5.56	Colorado	CO
08	2011	HCVacute	389.2	Colorado	CO
08	2011	HCVacuterate	6.95	Colorado	CO
08	2012	HCVacute	583.8	Colorado	CO
08	2012	HCVacuterate	11.12	Colorado	CO
08	2013	HCVacute	291.9	Colorado	CO
08	2013	HCVacuterate	5.56	Colorado	CO
08	2014	HCVacute	458.7	Colorado	CO
08	2014	HCVacuterate	8.34	Colorado	CO
08	2015	HCVacute	556.0	Colorado	CO
08	2015	HCVacuterate	9.73	Colorado	CO
09	2010	HCVacute	514.3	Connecticut	CT
09	2010	HCVacuterate	13.9	Connecticut	CT
09	2011	HCVacute	653.3	Connecticut	CT
09	2011	HCVacuterate	18.07	Connecticut	CT
09	2012	HCVacute	472.6	Connecticut	CT
09	2012	HCVacuterate	12.51	Connecticut	CT
09	2013	HCVacute	NULL	Connecticut	CT
09	2013	HCVacuterate	NULL	Connecticut	CT
09	2014	HCVacute	NULL	Connecticut	CT
09	2014	HCVacuterate	NULL	Connecticut	CT
09	2015	HCVacute	NULL	Connecticut	CT
09	2015	HCVacuterate	NULL	Connecticut	CT
10	2010	HCVacute	NULL	Delaware	DE
10	2010	HCVacuterate	NULL	Delaware	DE
10	2011	HCVacute	41.7	Delaware	DE
10	2011	HCVacuterate	4.17	Delaware	DE
10	2012	HCVacute	NULL	Delaware	DE
10	2012	HCVacuterate	NULL	Delaware	DE
10	2013	HCVacute	NULL	Delaware	DE
10	2013	HCVacuterate	NULL	Delaware	DE
10	2014	HCVacute	NULL	Delaware	DE
10	2014	HCVacuterate	NULL	Delaware	DE
10	2015	HCVacute	55.6	Delaware	DE
10	2015	HCVacuterate	5.56	Delaware	DE
11	2010	HCVacute	27.8	District of Columbia	DC
11	2010	HCVacuterate	4.17	District of Columbia	DC
11	2011	HCVacute	NULL	District of Columbia	DC
11	2011	HCVacuterate	NULL	District of Columbia	DC
11	2012	HCVacute	NULL	District of Columbia	DC
11	2012	HCVacuterate	NULL	District of Columbia	DC
11	2013	HCVacute	NULL	District of Columbia	DC
11	2013	HCVacuterate	NULL	District of Columbia	DC
11	2014	HCVacute	NULL	District of Columbia	DC
11	2014	HCVacuterate	NULL	District of Columbia	DC
11	2015	HCVacute	NULL	District of Columbia	DC
11	2015	HCVacuterate	NULL	District of Columbia	DC
12	2010	HCVacute	778.4	Florida	FL
12	2010	HCVacuterate	4.17	Florida	FL
12	2011	HCVacute	889.6	Florida	FL
12	2011	HCVacuterate	4.17	Florida	FL
12	2012	HCVacute	1487.3	Florida	FL
12	2012	HCVacuterate	8.34	Florida	FL
12	2013	HCVacute	1862.6	Florida	FL
12	2013	HCVacuterate	9.73	Florida	FL
12	2014	HCVacute	1292.7	Florida	FL
12	2014	HCVacuterate	6.95	Florida	FL
12	2015	HCVacute	1751.4	Florida	FL
12	2015	HCVacuterate	8.34	Florida	FL
13	2010	HCVacute	444.8	Georgia	GA
13	2010	HCVacuterate	4.17	Georgia	GA
13	2011	HCVacute	736.7	Georgia	GA
13	2011	HCVacuterate	6.95	Georgia	GA
13	2012	HCVacute	1139.8	Georgia	GA
13	2012	HCVacuterate	11.12	Georgia	GA
13	2013	HCVacute	667.2	Georgia	GA
13	2013	HCVacuterate	6.95	Georgia	GA
13	2014	HCVacute	792.3	Georgia	GA
13	2014	HCVacuterate	8.34	Georgia	GA
13	2015	HCVacute	1167.6	Georgia	GA
13	2015	HCVacuterate	11.12	Georgia	GA
15	2010	HCVacute	NULL	Hawaii	HI
15	2010	HCVacuterate	NULL	Hawaii	HI
15	2011	HCVacute	NULL	Hawaii	HI
15	2011	HCVacuterate	NULL	Hawaii	HI
15	2012	HCVacute	NULL	Hawaii	HI
15	2012	HCVacuterate	NULL	Hawaii	HI
15	2013	HCVacute	NULL	Hawaii	HI
15	2013	HCVacuterate	NULL	Hawaii	HI
15	2014	HCVacute	NULL	Hawaii	HI
15	2014	HCVacuterate	NULL	Hawaii	HI
15	2015	HCVacute	NULL	Hawaii	HI
15	2015	HCVacuterate	NULL	Hawaii	HI
16	2010	HCVacute	152.9	Idaho	ID
16	2010	HCVacuterate	9.73	Idaho	ID
16	2011	HCVacute	166.8	Idaho	ID
16	2011	HCVacuterate	11.12	Idaho	ID
16	2012	HCVacute	152.9	Idaho	ID
16	2012	HCVacuterate	9.73	Idaho	ID
16	2013	HCVacute	194.6	Idaho	ID
16	2013	HCVacuterate	12.51	Idaho	ID
16	2014	HCVacute	83.4	Idaho	ID
16	2014	HCVacuterate	5.56	Idaho	ID
16	2015	HCVacute	55.6	Idaho	ID
16	2015	HCVacuterate	2.78	Idaho	ID
17	2010	HCVacute	13.9	Illinois	IL
17	2010	HCVacuterate	0.0	Illinois	IL
17	2011	HCVacute	83.4	Illinois	IL
17	2011	HCVacuterate	0.0	Illinois	IL
17	2012	HCVacute	361.4	Illinois	IL
17	2012	HCVacuterate	2.78	Illinois	IL
17	2013	HCVacute	514.3	Illinois	IL
17	2013	HCVacuterate	4.17	Illinois	IL
17	2014	HCVacute	375.3	Illinois	IL
17	2014	HCVacuterate	2.78	Illinois	IL
17	2015	HCVacute	430.9	Illinois	IL
17	2015	HCVacuterate	2.78	Illinois	IL
18	2010	HCVacute	375.3	Indiana	IN
18	2010	HCVacuterate	5.56	Indiana	IN
18	2011	HCVacute	1167.6	Indiana	IN
18	2011	HCVacuterate	18.07	Indiana	IN
18	2012	HCVacute	1529.0	Indiana	IN
18	2012	HCVacuterate	23.63	Indiana	IN
18	2013	HCVacute	2432.5	Indiana	IN
18	2013	HCVacuterate	37.53	Indiana	IN
18	2014	HCVacute	1695.8	Indiana	IN
18	2014	HCVacuterate	25.02	Indiana	IN
18	2015	HCVacute	1918.2	Indiana	IN
18	2015	HCVacuterate	29.19	Indiana	IN
19	2010	HCVacute	0.0	Iowa	IA
19	2010	HCVacuterate	0.0	Iowa	IA
19	2011	HCVacute	0.0	Iowa	IA
19	2011	HCVacuterate	0.0	Iowa	IA
19	2012	HCVacute	41.7	Iowa	IA
19	2012	HCVacuterate	1.39	Iowa	IA
19	2013	HCVacute	NULL	Iowa	IA
19	2013	HCVacuterate	NULL	Iowa	IA
19	2014	HCVacute	NULL	Iowa	IA
19	2014	HCVacuterate	NULL	Iowa	IA
19	2015	HCVacute	NULL	Iowa	IA
19	2015	HCVacuterate	NULL	Iowa	IA
20	2010	HCVacute	27.8	Kansas	KS
20	2010	HCVacuterate	1.39	Kansas	KS
20	2011	HCVacute	111.2	Kansas	KS
20	2011	HCVacuterate	4.17	Kansas	KS
20	2012	HCVacute	222.4	Kansas	KS
20	2012	HCVacuterate	8.34	Kansas	KS
20	2013	HCVacute	236.3	Kansas	KS
20	2013	HCVacuterate	8.34	Kansas	KS
20	2014	HCVacute	389.2	Kansas	KS
20	2014	HCVacuterate	13.9	Kansas	KS
20	2015	HCVacute	305.8	Kansas	KS
20	2015	HCVacuterate	11.12	Kansas	KS
21	2010	HCVacute	1515.1	Kentucky	KY
21	2010	HCVacuterate	34.75	Kentucky	KY
21	2011	HCVacute	1973.8	Kentucky	KY
21	2011	HCVacuterate	44.48	Kentucky	KY
21	2012	HCVacute	2474.2	Kentucky	KY
21	2012	HCVacuterate	56.99	Kentucky	KY
21	2013	HCVacute	3141.4	Kentucky	KY
21	2013	HCVacuterate	70.89	Kentucky	KY
21	2014	HCVacute	2446.4	Kentucky	KY
21	2014	HCVacuterate	55.6	Kentucky	KY
21	2015	HCVacute	1654.1	Kentucky	KY
21	2015	HCVacuterate	37.53	Kentucky	KY
22	2010	HCVacute	55.6	Louisiana	LA
22	2010	HCVacuterate	1.39	Louisiana	LA
22	2011	HCVacute	97.3	Louisiana	LA
22	2011	HCVacuterate	2.78	Louisiana	LA
22	2012	HCVacute	152.9	Louisiana	LA
22	2012	HCVacuterate	2.78	Louisiana	LA
22	2013	HCVacute	264.1	Louisiana	LA
22	2013	HCVacuterate	5.56	Louisiana	LA
22	2014	HCVacute	305.8	Louisiana	LA
22	2014	HCVacuterate	6.95	Louisiana	LA
22	2015	HCVacute	333.6	Louisiana	LA
22	2015	HCVacuterate	6.95	Louisiana	LA
23	2010	HCVacute	27.8	Maine	ME
23	2010	HCVacuterate	2.78	Maine	ME
23	2011	HCVacute	166.8	Maine	ME
23	2011	HCVacuterate	12.51	Maine	ME
23	2012	HCVacute	111.2	Maine	ME
23	2012	HCVacuterate	8.34	Maine	ME
23	2013	HCVacute	111.2	Maine	ME
23	2013	HCVacuterate	8.34	Maine	ME
23	2014	HCVacute	430.9	Maine	ME
23	2014	HCVacuterate	31.97	Maine	ME
23	2015	HCVacute	417.0	Maine	ME
23	2015	HCVacuterate	31.97	Maine	ME
24	2010	HCVacute	333.6	Maryland	MD
24	2010	HCVacuterate	5.56	Maryland	MD
24	2011	HCVacute	486.5	Maryland	MD
24	2011	HCVacuterate	8.34	Maryland	MD
24	2012	HCVacute	542.1	Maryland	MD
24	2012	HCVacuterate	9.73	Maryland	MD
24	2013	HCVacute	736.7	Maryland	MD
24	2013	HCVacuterate	12.51	Maryland	MD
24	2014	HCVacute	583.8	Maryland	MD
24	2014	HCVacuterate	9.73	Maryland	MD
24	2015	HCVacute	528.2	Maryland	MD
24	2015	HCVacuterate	8.34	Maryland	MD
25	2010	HCVacute	180.7	Massachusetts	MA
25	2010	HCVacuterate	2.78	Massachusetts	MA
25	2011	HCVacute	319.7	Massachusetts	MA
25	2011	HCVacuterate	4.17	Massachusetts	MA
25	2012	HCVacute	514.3	Massachusetts	MA
25	2012	HCVacuterate	8.34	Massachusetts	MA
25	2013	HCVacute	2418.6	Massachusetts	MA
25	2013	HCVacuterate	36.14	Massachusetts	MA
25	2014	HCVacute	3169.2	Massachusetts	MA
25	2014	HCVacuterate	47.26	Massachusetts	MA
25	2015	HCVacute	3461.1	Massachusetts	MA
25	2015	HCVacuterate	51.43	Massachusetts	MA
26	2010	HCVacute	625.5	Michigan	MI
26	2010	HCVacuterate	6.95	Michigan	MI
26	2011	HCVacute	444.8	Michigan	MI
26	2011	HCVacuterate	4.17	Michigan	MI
26	2012	HCVacute	1056.4	Michigan	MI
26	2012	HCVacuterate	11.12	Michigan	MI
26	2013	HCVacute	1028.6	Michigan	MI
26	2013	HCVacuterate	9.73	Michigan	MI
26	2014	HCVacute	1084.2	Michigan	MI
26	2014	HCVacuterate	11.12	Michigan	MI
26	2015	HCVacute	1153.7	Michigan	MI
26	2015	HCVacuterate	11.12	Michigan	MI
27	2010	HCVacute	222.4	Minnesota	MN
27	2010	HCVacuterate	4.17	Minnesota	MN
27	2011	HCVacute	236.3	Minnesota	MN
27	2011	HCVacuterate	4.17	Minnesota	MN
27	2012	HCVacute	444.8	Minnesota	MN
27	2012	HCVacuterate	8.34	Minnesota	MN
27	2013	HCVacute	653.3	Minnesota	MN
27	2013	HCVacuterate	12.51	Minnesota	MN
27	2014	HCVacute	556.0	Minnesota	MN
